Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2022-01-07,438.55303955078125,441.47931328156096,437.1981135652395,440.30316424651267,85111600
2022-01-10,438.0072326660156,438.22362566846715,429.62364055153137,435.36325245373706,119362000
2022-01-11,441.9967956542969,442.0908933175215,434.7517063046283,437.74385119355054,74303100
2022-01-12,443.191650390625,445.2428756029094,441.2345515344107,443.72798110407143,67605400
2022-01-13,437.0852355957031,444.9419173914351,436.0596370177914,444.2926807857127,91173100
2022-01-14,437.2639465332031,437.6120820227763,432.7287093594842,433.9425030975037,95890900
2022-01-18,429.5201416015625,432.7851319574491,428.4098639787604,432.578128611285,109709100
2022-01-19,425.0601501464844,432.4557595624984,424.78727560160723,431.06321784637055,109357600
2022-01-20,420.3556213378906,431.6372325182061,418.2385532953383,426.9420552480534,122379700
2022-01-21,412.10382080078125,421.58827414534477,412.07559437204594,419.2359760354794,202271200
2022-01-24,413.8538513183594,414.36195566976323,395.90112761933347,406.5052754832323,251783900
2022-01-25,408.8010559082031,413.7408803782195,401.91352232708414,407.47435674765063,167997300
2022-01-26,407.7755126953125,417.80571346524874,403.5225401054795,414.6818552495206,186391100
2022-01-27,405.7619323730469,415.50045053402,404.0777079047049,412.3672026513168,149878300
2022-01-28,415.83917236328125,415.88620682845203,402.54398201671927,407.1168346707988,164457400
2022-01-31,423.3289489746094,423.6770844746201,413.82565957531546,415.17116710249303,152251400
2022-02-01,426.1893615722656,426.8291797344353,420.5344280122152,424.05345661872343,123155400
2022-02-02,430.32940673828125,431.0539041932423,426.2834369036978,428.5887004556451,117361000
2022-02-03,420.2144775390625,426.20812763649417,419.37704575360794,424.3074813838875,118024400
2022-02-04,422.19036865234375,426.0293055549054,417.6080689818472,419.9792032496543,118454400
2022-02-07,420.8354797363281,424.3450895509773,419.50878037886775,422.95254768054906,84472900
2022-02-08,424.298095703125,425.2202068332441,418.9160368655322,420.3368340105605,81012000
